"day","susceptibles","percentage_infected"
138,4299074.09146791,4.75164242026333e-06
139,4299169.44645309,4.36785364636262e-06
140,4299264.74683275,4.01545299252695e-06
141,4299359.98315351,3.69182988629399e-06
142,4299455.14675265,3.39459651835708e-06
143,4299550.22969597,3.12156903033788e-06
144,4299645.22469328,2.87074193712305e-06
145,4299740.12508636,2.64028522398637e-06
146,4299834.92477256,2.42852134591037e-06
147,4299929.61816369,2.23391326545481e-06
148,4300024.20014522,2.05505254928872e-06
149,4300118.66603783,1.89064848985524e-06
150,4300213.01156241,1.73951814255188e-06
151,4300307.23280758,1.60057702950843e-06
152,4300401.32619692,1.47282984400003e-06
153,4300495.28846795,1.35536467342013e-06
154,4300589.1166455,1.24734567708591e-06
155,4300682.80801185,1.14800454614878e-06
156,4300776.36009367,1.05663730228615e-06
157,4300869.77063719,9.72597139928934e-07
158,4300963.03759371,8.95290757543791e-07
159,4301056.15910186,8.24173421821217e-07
160,4301149.13347329,7.58745167598248e-07
161,4301241.95917751,6.98546699782972e-07
162,4301334.6348302,6.43156342599085e-07
163,4301427.15918088,5.92186853313742e-07
164,4301519.53110253,5.45282689034427e-07
165,4301611.74958141,5.0211680086536e-07
166,4301703.8137083,4.62388885857742e-07
167,4301795.72266985,4.25823012400659e-07
168,4301887.47574094,3.9216563326483e-07
169,4301979.07227759,3.61183729740021e-07
170,4302070.51171061,3.32663083590614e-07
171,4302161.79353943,3.06406834220671e-07
172,4302252.91732663,2.82233981374856e-07
173,4302343.88269291,2.59978111783179e-07
174,4302434.6893124,2.39486223077519e-07
175,4302525.33690839,2.20617614617886e-07
176,4302615.8252493,2.03242885686783e-07
177,4302706.15414483,1.87242944866968e-07
178,4302796.32344427,1.72508598346337e-07
179,4302886.33303161,1.58939305145362e-07
180,4302976.18282111,1.46442062347638e-07
181,4303065.87275856,1.34931734413779e-07
182,4303155.40281701,1.24329986071283e-07
183,4303244.77299469,1.14564755727697e-07
184,4303333.98331275,1.05569710384473e-07
185,4303423.03381367,9.72838218269602e-08
186,4303511.92455919,8.96508614669079e-08
187,4303600.6556292,8.26191314383126e-08
188,4303689.22712,7.61410333464838e-08
189,4303777.63914327,7.01728170164268e-08
190,4303865.89182426,6.46741516814663e-08
191,4303953.98530074,5.96078429959114e-08
