"day","susceptibles","percentage_infected"
167,4223626.6411648,0.00116565720065114
168,4222718.53669696,0.00116957722641368
169,4221809.19037921,0.00117340619405992
170,4220898.71220591,0.00117714283686242
171,4219987.20579863,0.00118078605303108
172,4219074.75820376,0.0011843352019534
173,4218161.46513257,0.00118778940178671
174,4217247.422994,0.00119114783536349
175,4216332.7279923,0.00119440997557049
176,4215417.47643131,0.0011975751540633
177,4214501.76434411,0.00120064275913595
178,4213585.68663832,0.00120361247118353
179,4212669.33872825,0.00120648383900715
180,4211752.81562998,0.0012092564617064
181,4210836.21021757,0.00121193025631505
182,4209919.61642525,0.00121450498243691
183,4209003.12838236,0.00121698037066857
184,4208086.83883259,0.00121935627980222
185,4207170.83810583,0.00122163284706023
186,4206255.22251809,0.00122381020117297
187,4205340.06666658,0.0012258884475684
188,4204425.47731262,0.00122786781361076
189,4203511.53271645,0.00122974854906172
190,4202598.31109848,0.00123153100624093
191,4201685.90583755,0.00123321557774636
