"day","susceptibles","percentage_infected"
167,4267410.37522225,0.00038260856989685
168,4267209.66952212,0.000381697526388508
169,4267009.97969853,0.000380805030817535
170,4266811.28998181,0.000379930726479199
171,4266613.58527424,0.000379074272977261
172,4266416.8519797,0.000378235365713038
173,4266221.07587672,0.000377413688681079
174,4266026.23962146,0.000376608854055662
175,4265832.32606671,0.000375820478345541
176,4265639.32227559,0.000375048274838846
177,4265447.2156481,0.000374291964560133
178,4265255.99200916,0.000373551232319764
179,4265065.63752578,0.000372825772216302
180,4264876.13974152,0.000372115315751199
181,4264687.48549766,0.00037141957533441
182,4264499.66152735,0.000370738260465365
183,4264312.65532601,0.000370071117733126
184,4264126.45501259,0.000369417884185237
185,4263941.0481856,0.00036877826400867
186,4263756.42337839,0.000368152013580165
187,4263572.56835995,0.000367538868882247
188,4263389.47236207,0.000366938595316655
189,4263207.1257476,0.000366350984034525
190,4263025.51666147,0.000365775778102031
191,4262844.63264876,0.000365212707459494
